instance_id,budget,nodes,hull_vertices,hull_area,hull_perimeter,hull_compactness,density,budget_per_node,rad_0_5__degree_min,rad_0_5__degree_max,rad_0_5__degree_avg,rad_0_5__components,rad_0_5__component_largest,rad_0_5__component_avg_size,rad_0_5__clustering_avg,rad_1_0__degree_min,rad_1_0__degree_max,rad_1_0__degree_avg,rad_1_0__components,rad_1_0__component_largest,rad_1_0__component_avg_size,rad_1_0__clustering_avg,rad_2_0__degree_min,rad_2_0__degree_max,rad_2_0__degree_avg,rad_2_0__components,rad_2_0__component_largest,rad_2_0__component_avg_size,rad_2_0__clustering_avg,knn_3__degree_min,knn_3__degree_max,knn_3__degree_avg,knn_3__components,knn_3__component_largest,knn_3__component_avg_size,knn_3__clustering_avg,knn_5__degree_min,knn_5__degree_max,knn_5__degree_avg,knn_5__components,knn_5__component_largest,knn_5__component_avg_size,knn_5__clustering_avg,knn_8__degree_min,knn_8__degree_max,knn_8__degree_avg,knn_8__components,knn_8__component_largest,knn_8__component_avg_size,knn_8__clustering_avg,knn_12__degree_min,knn_12__degree_max,knn_12__degree_avg,knn_12__components,knn_12__component_largest,knn_12__component_avg_size,knn_12__clustering_avg,nng_plain__degree_min,nng_plain__degree_max,nng_plain__degree_avg,nng_plain__components,nng_plain__component_largest,nng_plain__component_avg_size,nng_plain__clustering_avg,nng_mut__degree_min,nng_mut__degree_max,nng_mut__degree_avg,nng_mut__components,nng_mut__component_largest,nng_mut__component_avg_size,nng_mut__clustering_avg,delaunay__degree_min,delaunay__degree_max,delaunay__degree_avg,delaunay__components,delaunay__component_largest,delaunay__component_avg_size,delaunay__clustering_avg,mst__degree_min,mst__degree_max,mst__degree_avg,mst__components,mst__component_largest,mst__component_avg_size,mst__clustering_avg,mst__mst_edge_sum,mst__mst_edge_max,mst__mst_leaves,mst__mst_diameter,mst__mst_edge_sum_per_sqrtA,mst__mst_edge_max_per_sqrtA,mst__mst_edge_sum_units_s,mst__mst_edge_sum_units_m
mix_clustered_n120_s44030,2.258399,120.0,13.0,0.3746927610914348,2.508778256430887,0.7481016503551546,320.26239218087505,0.018819991666666664,39.0,105.0,72.93333333333334,1.0,120.0,120.0,0.885006128931266,119.0,119.0,119.0,1.0,120.0,120.0,1.0,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,7.0,3.9833333333333334,3.0,46.0,40.0,0.5429761904761905,5.0,10.0,6.4,2.0,80.0,60.0,0.6078637566137564,8.0,16.0,9.916666666666666,2.0,80.0,60.0,0.6452153633403637,12.0,22.0,14.716666666666667,2.0,80.0,60.0,0.712592512907915,1.0,3.0,1.4,36.0,8.0,3.3333333333333335,0.0,0.0,1.0,0.6,84.0,2.0,1.4285714285714286,0.0,3.0,10.0,5.7,1.0,120.0,120.0,0.46059523809523795,1.0,4.0,1.9833333333333334,1.0,120.0,120.0,0.0,3.7579879659392663,0.2346316647961225,25.0,1.7812460009533724,6.139284135332126,0.38330895957762096,0.565146959303362,1.5273823334184014
mix_clustered_n120_s44034,1.844433,120.0,11.0,0.23455255109123033,2.345379151302029,0.5358261495379553,511.6124273290271,0.015370275,39.0,79.0,65.66666666666667,2.0,80.0,60.0,1.0,118.0,119.0,118.98333333333333,1.0,120.0,120.0,0.9998599439775903,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,6.0,3.9,2.0,80.0,60.0,0.5591666666666666,5.0,10.0,6.5,2.0,80.0,60.0,0.6025793650793653,8.0,17.0,10.2,2.0,80.0,60.0,0.62712453668336,12.0,24.0,15.383333333333333,2.0,80.0,60.0,0.6694130243083668,1.0,3.0,1.3166666666666667,41.0,6.0,2.926829268292683,0.0,0.0,1.0,0.6833333333333333,79.0,2.0,1.518987341772152,0.0,3.0,10.0,5.766666666666667,1.0,120.0,120.0,0.4527777777777775,1.0,3.0,1.9833333333333334,1.0,120.0,120.0,0.0,2.756981558970817,0.5800330688926278,28.0,1.4490323235867961,5.692640795065486,1.197657597571241,0.5240315588624388,1.8021181106053017
mix_clustered_n120_s44037,20.0,120.0,13.0,0.738791245015249,3.517349885647744,0.7504131935955464,162.4274797646298,0.16666666666666666,28.0,84.0,52.766666666666666,1.0,120.0,120.0,0.8118053591940682,76.0,119.0,105.9,1.0,120.0,120.0,0.9310694458823653,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,6.0,3.8833333333333333,1.0,120.0,120.0,0.5205555555555555,5.0,11.0,6.266666666666667,1.0,120.0,120.0,0.5954443241943245,8.0,16.0,9.716666666666667,1.0,120.0,120.0,0.6562277537277539,12.0,22.0,14.3,1.0,120.0,120.0,0.6942387903920406,1.0,4.0,1.3666666666666667,38.0,8.0,3.1578947368421053,0.0,0.0,1.0,0.6333333333333333,82.0,2.0,1.4634146341463414,0.0,3.0,10.0,5.7,1.0,120.0,120.0,0.4870171957671955,1.0,4.0,1.9833333333333334,1.0,120.0,120.0,0.0,5.8919809820978655,0.15546953626997154,26.0,2.9614527996641296,6.854889623963032,0.1808774526356186,0.6310214581937241,1.6061632748792585
mix_clustered_n120_s44065,2.22282,120.0,10.0,0.21244145775657677,2.022780544045571,0.6524565590226578,564.8614976908152,0.018523500000000002,47.0,105.0,65.63333333333334,1.0,120.0,120.0,0.9359007907686839,119.0,119.0,119.0,1.0,120.0,120.0,1.0,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,7.0,3.9,2.0,72.0,60.0,0.4988888888888888,5.0,9.0,6.216666666666667,2.0,72.0,60.0,0.5743452380952381,8.0,15.0,10.016666666666667,2.0,72.0,60.0,0.6207972120472122,12.0,25.0,14.9,2.0,72.0,60.0,0.6644109135475238,1.0,3.0,1.4333333333333333,34.0,10.0,3.5294117647058822,0.0,0.0,1.0,0.5666666666666667,86.0,2.0,1.3953488372093024,0.0,4.0,9.0,5.783333333333333,1.0,120.0,120.0,0.43603174603174566,1.0,4.0,1.9833333333333334,1.0,120.0,120.0,0.0,2.8114455027918486,0.36490354055010205,28.0,1.3116855346221437,6.099721873469922,0.7916959819387502,0.5615050864885963,1.4703081924536852
mix_clustered_n120_s44074,2.144118,120.0,16.0,0.5046737043960705,3.1504726752698016,0.6389532835764639,237.77739746436916,0.017867650000000002,59.0,59.0,59.0,2.0,60.0,60.0,1.0,59.0,119.0,68.43333333333334,1.0,120.0,120.0,0.9033950324773564,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,12.0,3.9166666666666665,2.0,60.0,60.0,0.5751370851370852,5.0,13.0,6.466666666666667,2.0,60.0,60.0,0.5915518278018278,8.0,16.0,10.383333333333333,2.0,60.0,60.0,0.6444953194953194,12.0,23.0,15.5,2.0,60.0,60.0,0.692835375496063,1.0,5.0,1.4333333333333333,34.0,7.0,3.5294117647058822,0.0,0.0,1.0,0.5666666666666667,86.0,2.0,1.3953488372093024,0.0,3.0,10.0,5.65,1.0,120.0,120.0,0.49111111111111094,1.0,4.0,1.9833333333333334,1.0,120.0,120.0,0.0,3.721578520771907,0.6942978314830027,24.0,2.2439914303266404,5.238679726770566,0.9773282906244758,0.4822425307390318,2.208488288853692
mix_clustered_n120_s44084,4.439864,120.0,9.0,0.3982086006424288,2.83767357972396,0.6214348810264773,301.34959367126766,0.036998866666666665,26.0,111.0,88.55,1.0,120.0,120.0,0.9008646798709605,104.0,119.0,117.95,1.0,120.0,120.0,0.9921774925128435,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,6.0,3.75,4.0,101.0,30.0,0.5711111111111113,5.0,12.0,6.216666666666667,1.0,120.0,120.0,0.6115151515151513,8.0,17.0,9.933333333333334,1.0,120.0,120.0,0.6500037367316781,12.0,23.0,14.616666666666667,1.0,120.0,120.0,0.6820100482767063,1.0,3.0,1.5,30.0,9.0,4.0,0.0,0.0,1.0,0.5,90.0,2.0,1.3333333333333333,0.0,3.0,10.0,5.8,1.0,120.0,120.0,0.46730820105820087,1.0,3.0,1.9833333333333334,1.0,120.0,120.0,0.0,4.386544406162738,0.172668,28.0,2.2073474959830155,6.951318892635469,0.27362548270736736,0.6398981784719796,1.7862011912311193
mix_clustered_n120_s44085,22.5,120.0,14.0,0.25965090015947323,2.0628642024529484,0.7667581795696559,462.1589985873263,0.1875,60.0,119.0,114.2,1.0,120.0,120.0,0.9712772689568971,119.0,119.0,119.0,1.0,120.0,120.0,1.0,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,6.0,3.783333333333333,1.0,120.0,120.0,0.4808333333333334,5.0,11.0,6.333333333333333,1.0,120.0,120.0,0.5710792448292448,8.0,14.0,9.966666666666667,1.0,120.0,120.0,0.5864497539497542,12.0,21.0,14.733333333333333,1.0,120.0,120.0,0.6197309389240504,1.0,3.0,1.3333333333333333,40.0,7.0,3.0,0.0,0.0,1.0,0.6666666666666666,80.0,2.0,1.5,0.0,3.0,10.0,5.75,1.0,120.0,120.0,0.4586904761904759,1.0,4.0,1.9833333333333334,1.0,120.0,120.0,0.0,3.8371503492048094,0.13232934085832965,30.0,1.5139093754033222,7.530328116930322,0.2596935917214821,0.6931984159761575,1.6095929165916856
mix_clustered_n120_s44112,4.537056,120.0,19.0,0.7100734817312302,3.2902528962668933,0.8242417287875592,168.99659413759264,0.0378088,19.0,95.0,57.88333333333333,1.0,120.0,120.0,0.8368235213230354,80.0,119.0,108.78333333333333,1.0,120.0,120.0,0.947714469203133,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,6.0,3.8,3.0,86.0,40.0,0.5530555555555554,5.0,10.0,6.366666666666666,2.0,100.0,60.0,0.6425330687830686,8.0,19.0,10.05,1.0,120.0,120.0,0.682480886559834,12.0,23.0,14.833333333333334,1.0,120.0,120.0,0.7186935402451451,1.0,4.0,1.45,34.0,7.0,3.5294117647058822,0.03472222222222222,0.0,1.0,0.55,87.0,2.0,1.3793103448275863,0.0,3.0,11.0,5.683333333333334,1.0,120.0,120.0,0.46392195767195743,1.0,4.0,1.9833333333333334,1.0,120.0,120.0,0.0,5.40525316436742,0.27079576714749437,24.0,2.34984867620862,6.414523385134314,0.3213588204182244,0.5904838913752037,1.501430420847073
mix_clustered_n120_s44135,2.157356,120.0,13.0,0.4255815119865645,2.6396770197830506,0.7675223555630714,281.96713583692605,0.017977966666666668,42.0,104.0,68.76666666666667,1.0,120.0,120.0,0.8497316964778688,119.0,119.0,119.0,1.0,120.0,120.0,1.0,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,6.0,4.0,8.0,30.0,15.0,0.6675000000000003,5.0,12.0,6.5,7.0,30.0,17.142857142857142,0.7223382635882633,8.0,15.0,9.9,7.0,30.0,17.142857142857142,0.8131555481555482,12.0,16.0,13.35,7.0,30.0,17.142857142857142,0.9331886169386169,1.0,4.0,1.4333333333333333,34.0,8.0,3.5294117647058822,0.0,0.0,1.0,0.5666666666666667,86.0,2.0,1.3953488372093024,0.0,3.0,11.0,5.733333333333333,1.0,120.0,120.0,0.4652849927849925,1.0,4.0,1.9833333333333334,1.0,120.0,120.0,0.0,3.284209624800779,0.28607399367296565,23.0,1.91718835285257,5.034304646186658,0.43851757349025655,0.46342894387722633,2.209898018132119
mix_clustered_n120_s44179,1.419705,120.0,11.0,0.21122474490110527,1.988258395224061,0.6714427804330046,568.1152558909877,0.011830875,46.0,119.0,88.0,1.0,120.0,120.0,0.8963097854191455,119.0,119.0,119.0,1.0,120.0,120.0,1.0,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,7.0,3.9,5.0,24.0,24.0,0.5417460317460318,5.0,10.0,6.233333333333333,4.0,48.0,30.0,0.6167261904761902,8.0,16.0,9.883333333333333,4.0,48.0,30.0,0.6842781755281757,12.0,23.0,14.683333333333334,4.0,48.0,30.0,0.7575058666275517,1.0,3.0,1.4166666666666667,35.0,8.0,3.4285714285714284,0.0,0.0,1.0,0.5833333333333334,85.0,2.0,1.411764705882353,0.0,3.0,10.0,5.766666666666667,1.0,120.0,120.0,0.4465740740740737,1.0,4.0,1.9833333333333334,1.0,120.0,120.0,0.0,2.556647832685192,0.24400222215381565,30.0,1.4342366399766906,5.562864900305928,0.5309105852840568,0.5120851412187032,1.6318170423144915
mix_clustered_n120_s44202,4.627525,120.0,17.0,0.6854038749074673,3.1548956845772227,0.8653392668522834,175.07925530213927,0.038562708333333334,24.0,106.0,62.983333333333334,1.0,120.0,120.0,0.8038410638954169,81.0,119.0,113.8,1.0,120.0,120.0,0.9699572261668955,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,7.0,3.8666666666666667,2.0,100.0,60.0,0.5663888888888888,5.0,11.0,6.2,1.0,120.0,120.0,0.6177777777777773,8.0,16.0,9.55,1.0,120.0,120.0,0.6799042624042628,12.0,20.0,14.116666666666667,1.0,120.0,120.0,0.7183204664415966,1.0,4.0,1.3166666666666667,41.0,6.0,2.926829268292683,0.0,0.0,1.0,0.6833333333333333,79.0,2.0,1.518987341772152,0.0,3.0,10.0,5.7,1.0,120.0,120.0,0.46708333333333285,1.0,4.0,1.9833333333333334,1.0,120.0,120.0,0.0,5.736395168102574,0.1463303270856728,34.0,2.6333849862186636,6.9289237740392675,0.17675066875531026,0.6378366134916194,1.741967071444869
mix_clustered_n120_s44210,25.0,120.0,12.0,0.21672290534109404,1.9870679338173614,0.6897460913901875,553.7024331190808,0.20833333333333334,39.0,102.0,69.45,1.0,120.0,120.0,0.9368054346855328,119.0,119.0,119.0,1.0,120.0,120.0,1.0,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,7.0,3.933333333333333,2.0,80.0,60.0,0.5463492063492065,5.0,9.0,6.35,2.0,80.0,60.0,0.5733333333333335,8.0,15.0,10.2,2.0,80.0,60.0,0.634369611869612,12.0,22.0,14.883333333333333,2.0,80.0,60.0,0.667630045464798,1.0,4.0,1.4833333333333334,31.0,8.0,3.870967741935484,0.0,0.0,1.0,0.5166666666666667,89.0,2.0,1.348314606741573,0.0,3.0,9.0,5.75,1.0,120.0,120.0,0.44103174603174605,1.0,4.0,1.9833333333333334,1.0,120.0,120.0,0.0,2.7308728968733584,0.38631451775075715,26.0,1.4557967045294355,5.866094840163971,0.8298290271410022,0.5399987341886503,1.7269828979064255
mix_clustered_n120_s44212,6.223782,120.0,14.0,0.9104316871007954,3.624495819116637,0.8708874305859633,131.80560573647367,0.05186485,16.0,86.0,51.483333333333334,1.0,120.0,120.0,0.7757137754986032,82.0,119.0,114.18333333333334,1.0,120.0,120.0,0.9677841495503638,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,7.0,3.8666666666666667,1.0,120.0,120.0,0.5373412698412697,5.0,10.0,6.316666666666666,1.0,120.0,120.0,0.5802976190476188,8.0,14.0,9.95,1.0,120.0,120.0,0.6244057794057796,12.0,23.0,14.666666666666666,1.0,120.0,120.0,0.6512985403480422,1.0,4.0,1.4666666666666666,32.0,9.0,3.75,0.0,0.0,1.0,0.5333333333333333,88.0,2.0,1.3636363636363635,0.0,3.0,10.0,5.75,1.0,120.0,120.0,0.4654298941798939,1.0,4.0,1.9833333333333334,1.0,120.0,120.0,0.0,7.071740061919388,0.20432128443703557,25.0,2.893960001291803,7.411440159792671,0.21413611921788545,0.6822542788433846,1.6024408438073026
mix_clustered_n120_s44218,5.132052,120.0,10.0,0.633949667583636,3.135624404340636,0.8102453937269141,189.28947538909875,0.042767099999999995,32.0,109.0,71.16666666666667,1.0,120.0,120.0,0.8258520678432798,116.0,119.0,118.85,1.0,120.0,120.0,0.9987717396638257,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,6.0,3.816666666666667,3.0,106.0,40.0,0.5091666666666665,5.0,10.0,6.3,1.0,120.0,120.0,0.5965542328042329,8.0,17.0,9.9,1.0,120.0,120.0,0.6562522866566983,12.0,23.0,14.616666666666667,1.0,120.0,120.0,0.6823153920532439,1.0,3.0,1.3166666666666667,41.0,6.0,2.926829268292683,0.0,0.0,1.0,0.6833333333333333,79.0,2.0,1.518987341772152,0.0,3.0,9.0,5.783333333333333,1.0,120.0,120.0,0.43777777777777743,1.0,4.0,1.9833333333333334,1.0,120.0,120.0,0.0,5.647375052080558,0.18287376657137022,33.0,2.0639858924788634,7.09282495126508,0.22968044489826775,0.6529244070997252,1.551465811863747
mix_clustered_n120_s44221,2.868606,120.0,13.0,0.37455814573624124,2.560446611494809,0.7179557218444714,320.3774937643523,0.02390505,43.0,110.0,82.83333333333333,1.0,120.0,120.0,0.8690957929855141,107.0,119.0,118.66666666666667,1.0,120.0,120.0,0.9974396487058492,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,6.0,3.75,4.0,41.0,30.0,0.5633333333333332,5.0,11.0,6.25,2.0,60.0,60.0,0.6164892977392975,8.0,18.0,9.85,1.0,120.0,120.0,0.6514282952885891,12.0,21.0,14.283333333333333,1.0,120.0,120.0,0.7231317764193148,1.0,3.0,1.3833333333333333,37.0,9.0,3.2432432432432434,0.0,0.0,1.0,0.6166666666666667,83.0,2.0,1.4457831325301205,0.0,3.0,10.0,5.716666666666667,1.0,120.0,120.0,0.46457671957671925,1.0,4.0,1.9833333333333334,1.0,120.0,120.0,0.0,3.836669887148847,0.1363938309931941,28.0,2.102871177306013,6.26895006166618,0.22286152845197818,0.5770832538904149,1.4669355461906108
mix_clustered_n120_s44227,20.0,120.0,14.0,0.458640367022872,2.8718321546374876,0.6988179192449171,261.6429094083986,0.16666666666666666,52.0,98.0,68.53333333333333,1.0,120.0,120.0,0.8828705735483963,93.0,119.0,114.5,1.0,120.0,120.0,0.9710070667466547,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,6.0,3.8833333333333333,2.0,60.0,60.0,0.5044444444444444,5.0,10.0,6.283333333333333,2.0,60.0,60.0,0.5630489417989416,8.0,16.0,9.983333333333333,2.0,60.0,60.0,0.6330873524623525,12.0,22.0,14.75,2.0,60.0,60.0,0.6861064226021656,1.0,3.0,1.4166666666666667,35.0,9.0,3.4285714285714284,0.0,0.0,1.0,0.5833333333333334,85.0,2.0,1.411764705882353,0.0,3.0,11.0,5.733333333333333,1.0,120.0,120.0,0.4494979557479553,1.0,3.0,1.9833333333333334,1.0,120.0,120.0,0.0,4.525984924286961,0.22053801933000125,24.0,2.1669006587340154,6.6830846930861565,0.3256471874925808,0.6152060907766013,1.3332622520509905
mix_clustered_n120_s44229,16.0,120.0,15.0,0.4793366338716517,2.8242849186575176,0.7551504262035905,250.34598134248066,0.13333333333333333,19.0,103.0,80.95,1.0,120.0,120.0,0.9215707482168807,102.0,119.0,116.73333333333333,1.0,120.0,120.0,0.9840750237116551,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,6.0,3.8,2.0,100.0,60.0,0.49888888888888894,5.0,11.0,6.3,2.0,100.0,60.0,0.5728805916305917,8.0,19.0,10.0,2.0,100.0,60.0,0.634823803146172,12.0,20.0,14.7,2.0,100.0,60.0,0.6934408249559177,1.0,3.0,1.4,36.0,9.0,3.3333333333333335,0.0,0.0,1.0,0.6,84.0,2.0,1.4285714285714286,0.0,3.0,10.0,5.7,1.0,120.0,120.0,0.4480621693121689,1.0,3.0,1.9833333333333334,1.0,120.0,120.0,0.0,4.504633849074661,0.3423555946278664,21.0,1.9960280944418152,6.506376415486293,0.4944895503669196,0.5989393496439408,1.5567557720487366
mix_clustered_n120_s44234,2.728732,120.0,13.0,0.2829682981244915,2.21308056959502,0.7260277098594129,424.0757738423623,0.022739433333333333,39.0,117.0,72.15,1.0,120.0,120.0,0.8668725391407024,119.0,119.0,119.0,1.0,120.0,120.0,1.0,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,6.0,3.816666666666667,3.0,40.0,40.0,0.5708333333333332,5.0,10.0,6.266666666666667,3.0,40.0,40.0,0.6097751322751322,8.0,16.0,10.233333333333333,3.0,40.0,40.0,0.6302119639619641,12.0,26.0,15.516666666666667,3.0,40.0,40.0,0.6957615694786411,1.0,3.0,1.5,30.0,10.0,4.0,0.0,0.0,1.0,0.5,90.0,2.0,1.3333333333333333,0.0,3.0,9.0,5.716666666666667,1.0,120.0,120.0,0.4587433862433859,1.0,3.0,1.9833333333333334,1.0,120.0,120.0,0.0,2.965878857826412,0.2657988854246759,29.0,1.6395108807876215,5.575508943260074,0.49967113757300224,0.5132490786210644,1.6798859859973763
mix_clustered_n120_s44260,30.0,120.0,9.0,0.4600607438201106,2.648608455668272,0.8241182257721312,260.83512147457094,0.25,40.0,119.0,84.93333333333334,1.0,120.0,120.0,0.8636539136923755,119.0,119.0,119.0,1.0,120.0,120.0,1.0,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,7.0,4.0,2.0,101.0,60.0,0.5275000000000001,5.0,11.0,6.483333333333333,1.0,120.0,120.0,0.5826569264069265,8.0,16.0,10.116666666666667,1.0,120.0,120.0,0.65853280978281,12.0,19.0,14.3,1.0,120.0,120.0,0.7268541859041082,1.0,3.0,1.35,39.0,7.0,3.076923076923077,0.0,0.0,1.0,0.65,81.0,2.0,1.4814814814814814,0.0,3.0,9.0,5.8,1.0,120.0,120.0,0.4477380952380949,1.0,3.0,1.9833333333333334,1.0,120.0,120.0,0.0,4.487441201230096,0.11403976516987396,30.0,1.9475642597767437,6.615934279855894,0.16813135990445235,0.6090246124451714,1.5184543736690475
mix_clustered_n120_s44264,2.138473,120.0,10.0,0.21732035622039375,2.1664365981625164,0.5818597350049043,552.1802102988592,0.01782060833333333,39.0,96.0,67.08333333333333,1.0,120.0,120.0,0.9677556175744961,119.0,119.0,119.0,1.0,120.0,120.0,1.0,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,7.0,3.9166666666666665,4.0,46.0,30.0,0.5419444444444447,5.0,9.0,6.333333333333333,2.0,80.0,60.0,0.5775925925925927,8.0,16.0,10.3,2.0,80.0,60.0,0.6067334054834055,12.0,24.0,15.283333333333333,2.0,80.0,60.0,0.6530064094806994,1.0,3.0,1.4,36.0,7.0,3.3333333333333335,0.0,0.0,1.0,0.6,84.0,2.0,1.4285714285714286,0.0,3.0,10.0,5.783333333333333,1.0,120.0,120.0,0.4536441798941796,1.0,4.0,1.9833333333333334,1.0,120.0,120.0,0.0,2.771797033220123,0.4113525602314881,27.0,1.2504115876507849,5.945812661177551,0.882396954581756,0.5473370953322296,1.696784814132469
mix_clustered_n120_s44268,2.499416,120.0,12.0,0.6244435954321268,2.9768223337421387,0.8855177052384046,192.1710797865702,0.020828466666666667,29.0,104.0,59.016666666666666,1.0,120.0,120.0,0.787596868928008,108.0,119.0,117.53333333333333,1.0,120.0,120.0,0.9893419046190346,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,6.0,3.966666666666667,9.0,20.0,13.333333333333334,0.5991666666666666,5.0,10.0,6.383333333333334,8.0,20.0,15.0,0.7387566137566136,8.0,18.0,9.566666666666666,7.0,30.0,17.142857142857142,0.8423465586700886,12.0,21.0,14.183333333333334,2.0,90.0,60.0,0.8176523036933252,1.0,3.0,1.5,30.0,10.0,4.0,0.0,0.0,1.0,0.5,90.0,2.0,1.3333333333333333,0.0,3.0,11.0,5.75,1.0,120.0,120.0,0.4525462962962958,1.0,3.0,1.9833333333333334,1.0,120.0,120.0,0.0,4.106505664682582,0.2449441367863293,26.0,2.925055174656539,5.1966781293227635,0.3099705546471591,0.4783761068107271,1.997956746310572
mix_clustered_n120_s44287,2.849195,120.0,13.0,0.4130264116507211,2.6818145721851336,0.7216559483234078,290.5383205892385,0.023743291666666666,45.0,110.0,70.71666666666667,1.0,120.0,120.0,0.8928847975184622,106.0,119.0,118.51666666666667,1.0,120.0,120.0,0.9962745182484991,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,6.0,3.8,3.0,65.0,40.0,0.5291666666666667,5.0,10.0,6.216666666666667,2.0,72.0,60.0,0.5911904761904766,8.0,15.0,9.75,2.0,72.0,60.0,0.6641655566655568,12.0,20.0,14.566666666666666,2.0,72.0,60.0,0.7031205945757024,1.0,3.0,1.4,36.0,10.0,3.3333333333333335,0.0,0.0,1.0,0.6,84.0,2.0,1.4285714285714286,0.0,3.0,11.0,5.683333333333334,1.0,120.0,120.0,0.48229437229437216,1.0,3.0,1.9833333333333334,1.0,120.0,120.0,0.0,4.164180666121405,0.20287079072651146,24.0,1.9542139551148348,6.479487424755812,0.3156680371860636,0.5964641048083723,1.7586699647309152
mix_clustered_n120_s44303,1.261947,120.0,14.0,0.1484295064103804,1.9526743277398497,0.4891820066470969,808.4645897037612,0.010516224999999999,39.0,116.0,76.95,1.0,120.0,120.0,0.8992611431157808,119.0,119.0,119.0,1.0,120.0,120.0,1.0,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,7.0,4.033333333333333,4.0,40.0,30.0,0.5267857142857141,5.0,10.0,6.533333333333333,3.0,40.0,40.0,0.6060185185185182,8.0,15.0,10.133333333333333,3.0,40.0,40.0,0.6665592278092277,12.0,24.0,14.966666666666667,3.0,40.0,40.0,0.7024592093082135,1.0,3.0,1.4,36.0,7.0,3.3333333333333335,0.0,0.0,1.0,0.6,84.0,2.0,1.4285714285714286,0.0,3.0,10.0,5.716666666666667,1.0,120.0,120.0,0.44654761904761886,1.0,4.0,1.9833333333333334,1.0,120.0,120.0,0.0,2.029840641001171,0.39032241438328913,26.0,1.1141433963525822,5.268680000440141,1.0131257877320028,0.4850041822718309,2.247525024386453
mix_clustered_n120_s44312,5.16885,120.0,18.0,0.568317847887015,2.918839872246716,0.8382636204692226,211.1494482289367,0.04307375,29.0,111.0,67.51666666666667,1.0,120.0,120.0,0.8314604133439881,118.0,119.0,118.98333333333333,1.0,120.0,120.0,0.9998599439775903,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,7.0,3.9,1.0,120.0,120.0,0.523888888888889,5.0,9.0,6.366666666666666,1.0,120.0,120.0,0.5854563492063491,8.0,15.0,10.1,1.0,120.0,120.0,0.6553697228697228,12.0,24.0,15.016666666666667,1.0,120.0,120.0,0.7090887954532121,1.0,3.0,1.45,33.0,11.0,3.6363636363636362,0.0,0.0,1.0,0.55,87.0,2.0,1.3793103448275863,0.0,3.0,11.0,5.7,1.0,120.0,120.0,0.46486772486772476,1.0,3.0,1.9833333333333334,1.0,120.0,120.0,0.0,4.948473271441655,0.1427397372913373,24.0,2.358556206581729,6.564105933826886,0.1893429963448081,0.6042535949261341,1.5050463918853916
mix_clustered_n120_s44332,18.0,120.0,12.0,0.14875339290576867,1.7216735291620084,0.6306307448720089,806.7042885940546,0.15,31.0,119.0,85.65,1.0,120.0,120.0,0.9116857293979129,119.0,119.0,119.0,1.0,120.0,120.0,1.0,119.0,119.0,119.0,1.0,120.0,120.0,1.0,3.0,7.0,3.75,3.0,60.0,40.0,0.5566666666666668,5.0,11.0,6.383333333333334,3.0,60.0,40.0,0.6066606541606538,8.0,16.0,10.116666666666667,3.0,60.0,40.0,0.6769995976245976,12.0,24.0,14.983333333333333,3.0,60.0,40.0,0.71082039916767,1.0,3.0,1.45,33.0,7.0,3.6363636363636362,0.0,0.0,1.0,0.55,87.0,2.0,1.3793103448275863,0.0,3.0,10.0,5.733333333333333,1.0,120.0,120.0,0.4524074074074072,1.0,3.0,1.9833333333333334,1.0,120.0,120.0,0.0,2.0863357254772077,0.36126243540672753,26.0,1.2003163833395896,5.409420650732314,0.9366759407697971,0.4979599518387165,1.776550073464723
