instance_id,budget,nodes,hull_vertices,hull_area,hull_perimeter,hull_compactness,density,budget_per_node,rad_0_5__degree_min,rad_0_5__degree_max,rad_0_5__degree_avg,rad_0_5__component_largest,rad_0_5__clustering_avg,rad_1_0__degree_min,rad_1_0__clustering_avg,knn_3__degree_max,knn_3__degree_avg,knn_3__components,knn_3__component_largest,knn_3__component_avg_size,knn_3__clustering_avg,knn_5__degree_max,knn_5__degree_avg,knn_5__components,knn_5__component_largest,knn_5__component_avg_size,knn_5__clustering_avg,knn_8__degree_max,knn_8__degree_avg,knn_8__components,knn_8__component_largest,knn_8__component_avg_size,knn_8__clustering_avg,knn_12__degree_max,knn_12__degree_avg,knn_12__components,knn_12__component_largest,knn_12__component_avg_size,knn_12__clustering_avg,nng_plain__degree_max,nng_plain__degree_avg,nng_plain__components,nng_plain__component_largest,nng_plain__component_avg_size,nng_plain__clustering_avg,delaunay__degree_max,delaunay__degree_avg,delaunay__clustering_avg,mst__degree_avg,mst__mst_edge_sum,mst__mst_edge_max,mst__mst_leaves,mst__mst_diameter,mst__mst_edge_sum_per_sqrtA,mst__mst_edge_max_per_sqrtA,mst__mst_edge_sum_units_s,mst__mst_edge_sum_units_m
mix_clustered_n100_s44953,18.0,100.0,11.0,0.5371068157794523,3.1170842471980973,0.6946618471743464,186.1827053057956,0.18,34.0,70.0,50.16,100.0,0.8730574660448613,54.0,0.9405121298334654,7.0,3.9,5.0,36.0,20.0,0.5778571428571427,10.0,6.24,2.0,51.0,50.0,0.6414444444444443,16.0,10.18,2.0,51.0,50.0,0.6708752636252637,23.0,14.82,2.0,51.0,50.0,0.750802964792196,3.0,1.44,28.0,7.0,3.571428571428572,0.0,11.0,5.72,0.4818961038961035,1.98,4.387580616895106,0.2414917720254667,25.0,2.181103329647929,5.98680037875641,0.3295125852870875,0.6047273109854959,1.5203250705037064
mix_clustered_n100_s44971,1.774952,100.0,12.0,0.4088596003310791,2.622105103735688,0.747280882765599,244.5827367610392,0.01774952,23.0,96.0,56.84,100.0,0.8781571892820524,98.0,0.9997979797979814,7.0,3.96,5.0,20.0,20.0,0.5634285714285715,11.0,6.42,5.0,20.0,20.0,0.6521507936507936,19.0,9.88,5.0,20.0,20.0,0.7462293128268358,19.0,14.44,5.0,20.0,20.0,0.8308075396395822,3.0,1.42,29.0,8.0,3.4482758620689653,0.0,13.0,5.74,0.4587893772893771,1.98,2.803472681510132,0.3934893877971806,23.0,1.548387781565701,4.384390505261836,0.6153836087498241,0.4428677278042258,2.3808572122344525
mix_clustered_n100_s44995,2.676953,100.0,15.0,0.5520000615884819,3.053474985016124,0.7439782808425028,181.1594000772963,0.02676953,32.0,68.0,51.24,100.0,0.931978920411034,56.0,0.9345180546036308,7.0,3.9,4.0,50.0,25.0,0.6291428571428571,11.0,6.4,2.0,67.0,50.0,0.6186587301587302,15.0,10.0,2.0,67.0,50.0,0.6673333333333334,25.0,14.8,2.0,67.0,50.0,0.7056293049056208,3.0,1.44,28.0,9.0,3.571428571428572,0.0,10.0,5.7,0.4865634920634917,1.98,4.178194798768442,0.2793199693630944,20.0,2.115001888199155,5.623660843600926,0.3759520199982181,0.5680465498586793,1.844402197371124
mix_clustered_n120_s42013,16.0,120.0,13.0,0.457697058420877,2.7670470960978526,0.7511987960167702,262.1821525661927,0.1333333333333333,47.0,73.0,59.43333333333333,120.0,0.9566214804200572,105.0,0.9862211355135138,7.0,3.933333333333333,3.0,60.0,40.0,0.563452380952381,11.0,6.233333333333333,2.0,60.0,60.0,0.6404870129870126,16.0,9.816666666666666,2.0,60.0,60.0,0.6690012302512304,21.0,14.316666666666666,2.0,60.0,60.0,0.7141043724364156,3.0,1.3833333333333333,37.0,8.0,3.2432432432432434,0.0,10.0,5.716666666666667,0.4568849206349204,1.9833333333333332,3.990529327877235,0.3764531506044277,27.0,1.9979223465507996,5.898498133353543,0.5564445274523212,0.5429815937882102,1.3890228930059858
mix_clustered_n120_s42003,22.5,120.0,8.0,0.3353282533419719,2.192852917246946,0.8763165321945835,357.85830392771135,0.1875,86.0,119.0,116.43333333333334,120.0,0.9826913632075523,119.0,1.0,8.0,3.933333333333333,2.0,106.0,60.0,0.5661309523809521,10.0,6.266666666666667,1.0,120.0,120.0,0.5694973544973547,15.0,10.3,1.0,120.0,120.0,0.5984283771783773,20.0,15.333333333333334,1.0,120.0,120.0,0.6371294620985022,3.0,1.4166666666666667,35.0,7.0,3.4285714285714284,0.0,10.0,5.783333333333333,0.4554828042328039,1.9833333333333332,3.9152659109170505,0.1815053980602229,23.0,1.3141336709865672,6.761237471934651,0.3134400387215984,0.6224003831979514,1.6332250810150442
mix_clustered_n120_s42032,6.582785,120.0,17.0,0.8466309921630132,3.431446571949669,0.9035444943385802,141.73825564006142,0.0548565416666666,13.0,96.0,61.11666666666667,120.0,0.8208003577169994,98.0,0.980917333335359,6.0,3.933333333333333,2.0,79.0,60.0,0.5572222222222224,11.0,6.3,1.0,120.0,120.0,0.5948929773929771,15.0,9.9,1.0,120.0,120.0,0.6378712953712952,23.0,14.733333333333333,1.0,120.0,120.0,0.6939785393522436,3.0,1.4,36.0,10.0,3.333333333333333,0.0,9.0,5.683333333333334,0.4698875661375661,1.9833333333333332,6.220623473818856,0.1528101610823049,31.0,2.301711790627787,6.760624791479411,0.1660753408000075,0.6223439833818375,1.2783614199159723
mix_clustered_n120_s42068,25.0,120.0,13.0,0.3642647538754239,2.6917998536691075,0.631744522024774,329.4307196162031,0.2083333333333333,29.0,100.0,74.7,120.0,0.9480630630854844,95.0,0.9807198112775954,6.0,3.883333333333333,3.0,81.0,40.0,0.5805555555555554,10.0,6.333333333333333,2.0,90.0,60.0,0.6021031746031744,16.0,9.966666666666669,2.0,90.0,60.0,0.6186550949050947,27.0,15.116666666666667,2.0,90.0,60.0,0.6717834215248065,4.0,1.4333333333333331,34.0,7.0,3.5294117647058822,0.0,9.0,5.766666666666667,0.4612301587301584,1.9833333333333332,4.0383276304943045,0.313409285690453,28.0,1.746937652700946,6.69102996626652,0.5192820182359306,0.6159374866331435,1.6390784654193835
mix_clustered_n120_s42072,6.361605,120.0,15.0,0.9064152601649303,3.736817735982906,0.8157052198906463,132.3896510504081,0.053013375,14.0,86.0,57.11666666666667,120.0,0.8149607480966399,88.0,0.9664982458014728,7.0,3.9166666666666665,3.0,101.0,40.0,0.5844444444444444,11.0,6.3,1.0,120.0,120.0,0.6124795574795573,14.0,9.783333333333331,1.0,120.0,120.0,0.6572685185185186,22.0,14.4,1.0,120.0,120.0,0.7010760947428902,3.0,1.35,39.0,7.0,3.076923076923077,0.0,11.0,5.75,0.4616005291005288,1.9833333333333332,6.407763672040952,0.1931746883833386,29.0,2.5401642343150783,6.730431083650835,0.2029021346312656,0.6195645254200844,1.4342687996846986
mix_clustered_n120_s42085,25.0,120.0,13.0,0.2260244295882037,2.031575229079805,0.6881758504158263,530.916061678064,0.2083333333333333,59.0,103.0,66.86666666666666,120.0,0.9021170852122724,119.0,1.0,6.0,3.966666666666667,2.0,60.0,60.0,0.5047222222222224,10.0,6.533333333333333,2.0,60.0,60.0,0.5523941798941799,14.0,10.566666666666666,2.0,60.0,60.0,0.6248516298516299,23.0,15.683333333333334,2.0,60.0,60.0,0.6628362006320009,3.0,1.4833333333333334,31.0,7.0,3.870967741935484,0.0,10.0,5.733333333333333,0.452599206349206,1.9833333333333332,2.9963742356539744,0.3288947787606243,30.0,1.4237776180455344,6.30257994491862,0.6917979776824302,0.5801790262708563,1.7642254748489026
mix_clustered_n120_s42088,22.5,120.0,8.0,0.259097314704501,2.0354567645608306,0.785866927352281,463.1464441723732,0.1875,77.0,119.0,114.7,120.0,0.9732106065934836,119.0,1.0,7.0,3.85,3.0,104.0,40.0,0.5848412698412694,9.0,6.15,1.0,120.0,120.0,0.6144642857142856,17.0,9.833333333333334,1.0,120.0,120.0,0.634168901632137,23.0,15.0,1.0,120.0,120.0,0.6332674079577262,4.0,1.4166666666666667,35.0,10.0,3.4285714285714284,0.0,9.0,5.816666666666666,0.4499206349206346,1.9833333333333332,3.416279588154454,0.1577657473217808,25.0,1.2271822999648356,6.711536403155396,0.3099425936895174,0.6178251905084532,1.521301021973503
mix_clustered_n120_s42120,1.181554,120.0,12.0,0.1228620384515786,1.7918592030684224,0.480861290284468,976.7052664301468,0.0098462833333333,39.0,118.0,82.26666666666667,120.0,0.8976696965572959,119.0,1.0,7.0,3.85,4.0,40.0,30.0,0.5618253968253968,9.0,6.366666666666666,3.0,40.0,40.0,0.613445767195767,16.0,10.083333333333334,3.0,40.0,40.0,0.6794736744736747,27.0,15.133333333333333,3.0,40.0,40.0,0.7129155516298693,4.0,1.45,33.0,8.0,3.636363636363636,0.0,9.0,5.75,0.4408134920634917,1.9833333333333332,1.915386167685784,0.3778909873971593,30.0,1.2042376963500494,5.46446298455114,1.0780965988295752,0.5030268304690191,1.8350233382489525
mix_clustered_n120_s42131,3.395607,120.0,13.0,0.7660912763768609,3.3332980059426647,0.8664471867977545,156.63929834513448,0.028296725,29.0,78.0,45.11666666666667,120.0,0.8429730834924425,97.0,0.9757947278093212,7.0,3.8,3.0,60.0,40.0,0.5305952380952379,9.0,6.333333333333333,3.0,60.0,40.0,0.6155092592592588,15.0,10.1,2.0,90.0,60.0,0.6702855940355941,24.0,15.15,1.0,120.0,120.0,0.7213428466721308,3.0,1.4,36.0,8.0,3.333333333333333,0.0,10.0,5.716666666666667,0.462142857142857,1.9833333333333332,5.530433748930845,0.2346433461681792,27.0,2.447475809142755,6.318571956390596,0.2680822037039191,0.5816511582747357,1.5478955170160384
mix_clustered_n120_s42140,22.5,120.0,15.0,0.752398861418723,3.340315330676278,0.8473894644327681,159.48987452443515,0.1875,15.0,94.0,55.083333333333336,120.0,0.8215258672099269,95.0,0.9776783258971526,6.0,3.85,3.0,99.0,40.0,0.5691666666666666,11.0,6.15,2.0,105.0,60.0,0.6266841029341031,14.0,9.433333333333334,2.0,105.0,60.0,0.6925037000037,19.0,13.533333333333331,2.0,105.0,60.0,0.7693096961518016,3.0,1.4166666666666667,35.0,9.0,3.4285714285714284,0.0,12.0,5.7,0.4646368446368444,1.9833333333333332,5.806792151792249,0.3646524139793948,30.0,2.810908158750747,6.69440859864328,0.4203925664717036,0.6162485039720121,1.5175764712016189
mix_clustered_n120_s42160,1.945254,120.0,13.0,0.4783502336786456,2.765747836273885,0.7858337769805588,250.8622167426716,0.01621045,42.0,84.0,59.31666666666667,120.0,0.8609853136917566,111.0,0.9989460190856032,7.0,4.033333333333333,6.0,30.0,20.0,0.5236111111111112,11.0,6.45,6.0,30.0,20.0,0.6549320586820585,15.0,9.95,6.0,30.0,20.0,0.7419979094979098,23.0,14.066666666666666,5.0,30.0,24.0,0.8568028244806742,3.0,1.4166666666666667,35.0,8.0,3.4285714285714284,0.0,9.0,5.733333333333333,0.4530291005291003,1.9833333333333332,3.204752972013243,0.286285034111111,29.0,2.259649199208761,4.633632259199314,0.4139288054236145,0.426545363285225,1.997768612509314
mix_clustered_n120_s42166,16.0,120.0,8.0,0.1362887856039985,1.6240991699609555,0.6492992437142031,880.4833021894602,0.1333333333333333,58.0,119.0,101.53333333333332,120.0,0.9220107255351064,119.0,1.0,6.0,4.0,3.0,60.0,40.0,0.5197222222222224,9.0,6.366666666666666,3.0,60.0,40.0,0.5680886243386244,16.0,10.033333333333331,3.0,60.0,40.0,0.6512958337958339,26.0,14.766666666666667,3.0,60.0,40.0,0.7164653035116422,3.0,1.35,39.0,6.0,3.076923076923077,0.0,10.0,5.816666666666666,0.4477314814814812,1.9833333333333332,2.073099529624546,0.2612698147988014,30.0,1.1213349182342505,5.61552147216078,0.7077162644939939,0.5169324004129543,1.7060167150744043
mix_clustered_n120_s42168,18.0,120.0,11.0,0.3881466855074711,2.349397153124151,0.8836756126319151,309.1614703423513,0.15,68.0,119.0,106.58333333333331,120.0,0.9325955561003312,119.0,1.0,7.0,4.05,1.0,120.0,120.0,0.5278968253968253,10.0,6.366666666666666,1.0,120.0,120.0,0.569457671957672,16.0,9.983333333333333,1.0,120.0,120.0,0.612494126244126,22.0,14.9,1.0,120.0,120.0,0.6198247461173158,3.0,1.4333333333333331,34.0,7.0,3.5294117647058822,0.0,11.0,5.766666666666667,0.4383134920634919,1.9833333333333332,4.640925130356604,0.1644305944676963,30.0,1.615926032318402,7.449148314035892,0.2639275254718107,0.6857254732435353,1.575804186345331
mix_clustered_n120_s42179,3.423854,120.0,10.0,0.6213595499047595,3.1127449140362717,0.8058714631892674,193.1248984881512,0.0285321166666666,29.0,99.0,59.05,120.0,0.799575483170592,101.0,0.985914263363358,7.0,3.9166666666666665,7.0,30.0,17.142857142857142,0.5481349206349203,12.0,6.416666666666667,5.0,30.0,24.0,0.7053108465608464,17.0,10.033333333333331,3.0,60.0,40.0,0.7340120990120991,24.0,14.4,2.0,90.0,60.0,0.778268761984016,3.0,1.4166666666666667,35.0,9.0,3.4285714285714284,0.0,10.0,5.783333333333333,0.4446296296296292,1.9833333333333332,4.879523539201685,0.2762056906003206,26.0,2.007966792566459,6.190217784208517,0.350397608356128,0.5698356161816222,1.9007496373175727
mix_clustered_n120_s42191,1.89782,120.0,14.0,0.185917459583994,2.281226535136244,0.4489450745466977,645.447717866359,0.0158151666666666,47.0,108.0,93.03333333333332,120.0,0.9000496971505673,105.0,0.992603252602186,8.0,4.033333333333333,3.0,90.0,40.0,0.5775396825396827,12.0,6.633333333333334,3.0,90.0,40.0,0.6391522366522365,15.0,10.0,3.0,90.0,40.0,0.7183839771339772,21.0,14.033333333333331,3.0,90.0,40.0,0.7896376033953431,4.0,1.4166666666666667,35.0,9.0,3.4285714285714284,0.0,9.0,5.716666666666667,0.4566666666666666,1.9833333333333332,2.737061087046228,0.2754655390298394,29.0,1.553808604133655,6.347817058635925,0.638862192734985,0.5843432930976453,1.6921025650974797
mix_clustered_n120_s42210,5.413288,120.0,11.0,0.7198396415677314,3.3054503317966226,0.8279123328891623,166.7037949433477,0.0451107333333333,27.0,106.0,66.88333333333334,120.0,0.7962472493785049,107.0,0.9942159698845257,7.0,3.783333333333333,3.0,59.0,40.0,0.5616269841269842,10.0,6.15,1.0,120.0,120.0,0.6091534391534394,15.0,9.7,1.0,120.0,120.0,0.6273137510637508,22.0,14.383333333333333,1.0,120.0,120.0,0.6578729881516258,3.0,1.3333333333333333,40.0,6.0,3.0,0.0,10.0,5.783333333333333,0.460806878306878,1.9833333333333332,6.19166378987683,0.1280901613122569,30.0,2.7535063908705,7.297758478217833,0.1509725160176063,0.6717894013015935,1.4409335106415095
mix_clustered_n120_s42213,5.685361,120.0,13.0,0.6794225927184422,3.208398554655578,0.8294175571011743,176.62056176240358,0.0473780083333333,34.0,103.0,70.81666666666666,120.0,0.8353628929436135,97.0,0.9862831601686478,7.0,3.9166666666666665,2.0,105.0,60.0,0.5424603174603175,10.0,6.216666666666667,2.0,105.0,60.0,0.5899537037037036,14.0,9.783333333333331,1.0,120.0,120.0,0.6265243090243093,20.0,14.233333333333333,1.0,120.0,120.0,0.6773873492062348,3.0,1.3666666666666667,38.0,8.0,3.1578947368421053,0.0,10.0,5.783333333333333,0.4479695767195766,1.9833333333333332,5.736370767765355,0.1686667146327336,27.0,2.41308123049664,6.95932665629144,0.2046253303166366,0.6406353268399703,1.4983564601329469
mix_clustered_n120_s42238,4.528226,120.0,11.0,0.5757157642530105,3.0377516463403427,0.7839952937786617,208.43618926381083,0.0377352166666666,40.0,98.0,71.3,120.0,0.8302328760660809,97.0,0.972006284575368,6.0,3.783333333333333,1.0,120.0,120.0,0.55,10.0,6.15,1.0,120.0,120.0,0.5735119047619048,15.0,9.766666666666667,1.0,120.0,120.0,0.5851746401746402,21.0,14.583333333333334,1.0,120.0,120.0,0.6386845935568847,4.0,1.3833333333333333,37.0,6.0,3.2432432432432434,0.0,11.0,5.683333333333334,0.4748478835978833,1.9833333333333332,5.814998428794343,0.1626183284934388,29.0,2.2202752060945827,7.663824324453233,0.2143213479368628,0.7054873040772819,1.549690053254223
mix_clustered_n120_s42249,16.0,120.0,10.0,0.1150138036268071,1.267913594187527,0.8990431032100573,1043.3530256017953,0.1333333333333333,119.0,119.0,119.0,120.0,1.0,119.0,1.0,7.0,3.8333333333333335,1.0,120.0,120.0,0.5334126984126983,10.0,6.266666666666667,1.0,120.0,120.0,0.5640277777777777,14.0,9.833333333333334,1.0,120.0,120.0,0.5966650479150477,23.0,14.833333333333334,1.0,120.0,120.0,0.6127077553291548,3.0,1.3666666666666667,38.0,9.0,3.1578947368421053,0.0,8.0,5.816666666666666,0.4565079365079362,1.9833333333333332,2.4694877805961357,0.0919825513888367,28.0,0.7765824833867747,7.281685178613707,0.2712254688611901,0.6703097863828171,1.7326503315438704
mix_clustered_n120_s42251,1.907136,120.0,10.0,0.1294745529618431,1.6882951324279434,0.5708178527449385,926.82304943246,0.0158928,59.0,119.0,90.81666666666666,120.0,0.8854855647946406,119.0,1.0,6.0,3.883333333333333,3.0,60.0,40.0,0.5691666666666664,11.0,6.65,2.0,60.0,60.0,0.6209553872053871,15.0,10.516666666666667,2.0,60.0,60.0,0.6222367909867912,23.0,15.633333333333333,2.0,60.0,60.0,0.6561625859869231,3.0,1.3833333333333333,37.0,8.0,3.2432432432432434,0.0,9.0,5.783333333333333,0.4454563492063488,1.9833333333333332,2.171041520816563,0.2532261955248706,29.0,1.0007338275561066,6.033591722407866,0.703746778938176,0.5554175275864264,1.749372462625424
mix_clustered_n120_s42300,3.55392,120.0,15.0,0.736636430266517,3.4339349785786406,0.7850167472995386,162.90261392120354,0.029616,25.0,90.0,59.516666666666666,120.0,0.843514541744044,94.0,0.967110244003246,6.0,3.8,1.0,120.0,120.0,0.5050000000000001,9.0,6.233333333333333,1.0,120.0,120.0,0.5952182539682539,16.0,9.866666666666667,1.0,120.0,120.0,0.6314013301513298,23.0,14.583333333333334,1.0,120.0,120.0,0.6904992478829806,3.0,1.3333333333333333,40.0,6.0,3.0,0.0,11.0,5.633333333333334,0.4681481481481479,1.9833333333333332,5.965437945147105,0.1815572665386874,31.0,2.174844794371681,6.9504950094726485,0.21153734002668,0.6398223365571853,1.6195063995973786
mix_clustered_n120_s42298,2.971616,120.0,15.0,0.3522218637247182,2.425123026226529,0.752590313644253,340.6943530733996,0.0247634666666666,31.0,107.0,67.61666666666666,120.0,0.8558203188361677,119.0,1.0,6.0,3.9,4.0,52.0,30.0,0.5563888888888886,11.0,6.266666666666667,3.0,60.0,40.0,0.6133982683982684,17.0,10.083333333333334,3.0,60.0,40.0,0.686255498314322,26.0,15.016666666666667,3.0,60.0,40.0,0.7470817800527043,3.0,1.45,33.0,7.0,3.636363636363636,0.0,10.0,5.716666666666667,0.459041005291005,1.9833333333333332,3.192667355356861,0.2913318644329864,29.0,1.7075734800995404,5.37954464757352,0.4908850805732966,0.4952097399297808,1.7106631179228535
mix_clustered_n120_s42305,20.0,120.0,12.0,0.3886672830939016,2.624883899434659,0.7088717195635701,308.7473662428338,0.1666666666666666,19.0,98.0,56.8,120.0,0.9078516067681722,116.0,0.9993138005600604,7.0,3.816666666666667,5.0,40.0,24.0,0.5371825396825397,12.0,6.366666666666666,5.0,40.0,24.0,0.6257106782106779,16.0,9.883333333333333,5.0,40.0,24.0,0.7092443204943205,20.0,14.5,5.0,40.0,24.0,0.8074557929027737,3.0,1.4333333333333331,34.0,8.0,3.5294117647058822,0.0,10.0,5.75,0.4506018518518517,1.9833333333333332,2.9416787811020604,0.4950931889735507,30.0,2.0107575650880083,4.718524947970512,0.7941416237386688,0.4343600927990487,2.022427207055735
mix_clustered_n120_s42316,1.264761,120.0,11.0,0.1149626939652438,1.862058043690972,0.4166586161203399,1043.816875379408,0.010539675,84.0,119.0,103.75,120.0,0.9342925383981396,119.0,1.0,7.0,4.066666666666666,3.0,60.0,40.0,0.5307142857142857,10.0,6.583333333333333,3.0,60.0,40.0,0.5841071428571427,17.0,10.35,3.0,60.0,40.0,0.6574190501764033,27.0,15.383333333333333,3.0,60.0,40.0,0.7150431699955021,4.0,1.45,33.0,6.0,3.636363636363636,0.0,9.0,5.766666666666667,0.4474404761904758,1.9833333333333332,2.102240847843089,0.2438651459803143,34.0,1.0677378716152794,6.200175809320593,0.7192357528372202,0.5707522943298721,1.878041870689444
mix_clustered_n120_s42332,5.074597,120.0,13.0,0.7949581317346237,3.3866592436533764,0.8709858860899367,150.95134600127457,0.0422883083333333,34.0,96.0,59.06666666666667,120.0,0.7976326243534044,90.0,0.9799939695523652,7.0,3.9,1.0,120.0,120.0,0.496111111111111,10.0,6.233333333333333,1.0,120.0,120.0,0.5793584656084655,15.0,9.766666666666667,1.0,120.0,120.0,0.6193656806156806,21.0,14.433333333333334,1.0,120.0,120.0,0.6681353054553516,4.0,1.4833333333333334,31.0,9.0,3.870967741935484,0.0,10.0,5.766666666666667,0.454206349206349,1.9833333333333332,6.751082388534722,0.187418714481772,31.0,2.314765207115393,7.571837413026119,0.2102039276878605,0.6970195214917592,1.299460553184803
mix_clustered_n120_s42329,1.882087,120.0,10.0,0.2105781734141533,1.8332606308454495,0.7873626222349586,569.8596300576257,0.0156840583333333,59.0,119.0,104.03333333333332,120.0,0.9243076767737448,119.0,1.0,6.0,3.883333333333333,2.0,60.0,60.0,0.5122222222222222,10.0,6.266666666666667,2.0,60.0,60.0,0.5920171957671957,14.0,9.9,2.0,60.0,60.0,0.6313523513523513,24.0,14.65,2.0,60.0,60.0,0.6712483635832169,3.0,1.45,33.0,7.0,3.636363636363636,0.0,9.0,5.783333333333333,0.453062169312169,1.9833333333333332,3.070387647447608,0.2301361061393888,30.0,1.4468944199381564,6.690930719637157,0.5015082520755187,0.6159283505629488,1.5853702765748598
mix_clustered_n120_s42337,16.0,120.0,12.0,0.6348761934959135,3.095889413749306,0.8323922499159451,189.01323002714287,0.1333333333333333,32.0,96.0,55.88333333333333,120.0,0.8509876510284842,98.0,0.98567914825193,8.0,3.883333333333333,3.0,59.0,40.0,0.6118452380952383,10.0,6.3,2.0,80.0,60.0,0.6889550264550266,16.0,10.116666666666667,2.0,80.0,60.0,0.6762160524660524,26.0,14.8,2.0,80.0,60.0,0.7198529866719727,3.0,1.4333333333333331,34.0,8.0,3.5294117647058822,0.0,10.0,5.7,0.4694246031746028,1.9833333333333332,4.94945190270148,0.2473779432083629,25.0,2.388262832081653,6.211730239956032,0.3104677206150426,0.5718159283295626,1.4867969263737788
mix_clustered_n120_s42346,20.0,120.0,15.0,0.797753613382643,3.571573453758686,0.7858858536347213,150.42238353665962,0.1666666666666666,26.0,86.0,55.1,120.0,0.8124133331560214,78.0,0.955600081339481,7.0,3.816666666666667,3.0,77.0,40.0,0.5779761904761905,10.0,6.2,2.0,90.0,60.0,0.6112566137566137,14.0,9.95,1.0,120.0,120.0,0.658783346283346,21.0,14.4,1.0,120.0,120.0,0.7091804182516257,3.0,1.45,33.0,10.0,3.636363636363636,0.0,8.0,5.716666666666667,0.467599206349206,1.9833333333333332,6.129791015510497,0.1615351274893482,25.0,2.578267201202148,6.862957007127845,0.180855861528582,0.6317640947885821,1.4200074893101182
mix_clustered_n120_s42377,22.5,120.0,13.0,0.2699984265160017,2.0667626160532317,0.7943097665643887,444.4470345566554,0.1875,40.0,119.0,89.31666666666666,120.0,0.9041510121284884,119.0,1.0,6.0,3.7666666666666666,6.0,40.0,20.0,0.6130555555555554,11.0,6.4,4.0,40.0,30.0,0.6365277777777779,19.0,10.133333333333333,3.0,80.0,40.0,0.7276464930837997,21.0,14.616666666666667,3.0,80.0,40.0,0.8113097705957608,3.0,1.4666666666666666,32.0,8.0,3.75,0.0,11.0,5.733333333333333,0.4573280423280421,1.9833333333333332,2.5565703497418566,0.2441694220741,28.0,1.3852258646898723,4.920136268691084,0.4699056411154202,0.4529192639262867,1.7025113190568455
mix_clustered_n120_s42392,30.0,120.0,15.0,0.2690306255892751,2.046136726092327,0.8074995414052732,446.0458720532514,0.25,49.0,119.0,106.66666666666669,120.0,0.93543201751758,119.0,1.0,8.0,3.9166666666666665,1.0,120.0,120.0,0.5878373015873015,10.0,6.3,1.0,120.0,120.0,0.5912698412698412,15.0,10.15,1.0,120.0,120.0,0.6253173678173677,24.0,14.883333333333333,1.0,120.0,120.0,0.6726552460093311,3.0,1.4333333333333331,34.0,8.0,3.5294117647058822,0.0,10.0,5.7,0.4666666666666664,1.9833333333333332,3.65895554955196,0.0963417162396435,27.0,1.637628095899622,7.054338134132855,0.1857434542653421,0.6493815335014234,1.5935488793203978
mix_clustered_n120_s42398,1.61909,120.0,10.0,0.3615036462036152,2.4854070795359817,0.7354065335410749,331.94685934761105,0.0134924166666666,29.0,59.0,46.95,60.0,0.945239725650799,119.0,1.0,7.0,4.116666666666666,3.0,60.0,40.0,0.5580555555555555,10.0,6.45,3.0,60.0,40.0,0.5951587301587298,17.0,10.116666666666667,3.0,60.0,40.0,0.6700755072813895,25.0,14.933333333333334,3.0,60.0,40.0,0.7171821450405883,3.0,1.3666666666666667,38.0,8.0,3.1578947368421053,0.0,10.0,5.8,0.4502579365079363,1.9833333333333332,2.6411927535879958,0.6008901527633814,31.0,1.699257261155385,4.392823520452286,0.9993986212029816,0.4043779047547854,2.236888233790497
